,Berdichev,Україна-64,Kremenchuk - Zazuliak Team,Chess dream (Ivano-Frankivsk),Kherson Atlant,Рогатин,Zhydachiv chess team,ЛША тренер МГ Фірман Назар,KHARKIV REGIONAL PALACE,Кривбас- Кривий Ріг,КПДЮ-1,Школа Інтелектуального Розвитку Розвій,DOLYNACHESS (Шахова Долина),Вінницька шахова школа,ШШК 15,Лозовской ШШК,Шахтар Кристинопіль,Team Zaporizhzhia Region | Збірна Запорізької області,MARAMARA,Тисмениця,The Chess Elite (Stryi L'viv Region),POLTAVA,Метрополитен 90 и старше. Харьков,Рівне,МенаКлубШахмат,Myrhorod Chess Club - Yavorovsky Team,Колос (Бучач),Івано-Франківська ДЮСШ №3,Team Odessa,Ukrainian national team,
19:21:03,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
19:21:04,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
19:21:05,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
19:21:06,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
19:21:07,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
19:21:08,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
19:21:09,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
19:21:10,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
19:21:11,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
19:21:12,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
19:21:13,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,140,91,36,207,0,144,15,
19:21:14,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,141,91,36,207,0,144,15,
19:21:15,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,141,91,36,207,0,144,15,
19:21:16,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,122,4,24,11,112,129,82,141,91,36,207,0,144,15,
19:21:17,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,124,4,24,11,112,129,82,141,91,36,207,0,144,15,
19:21:18,109,73,168,0,172,50,88,0,0,184,107,39,66,31,18,140,124,4,24,11,112,129,82,141,91,36,207,0,144,15,
19:21:19,109,73,168,0,172,50,88,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,207,0,144,15,
19:21:20,109,73,168,0,172,50,88,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,207,0,144,15,
19:21:21,109,73,168,0,172,50,88,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,207,0,144,15,
19:21:22,109,73,168,0,172,50,88,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,207,0,144,15,
19:21:23,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,207,0,144,15,
19:21:24,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,207,0,144,15,
19:21:25,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,207,0,144,15,
19:21:26,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,207,0,144,15,
19:21:27,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,209,0,144,15,
19:21:28,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,209,0,144,15,
19:21:29,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,209,0,144,15,
19:21:30,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,209,0,144,15,
19:21:31,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,209,0,144,15,
19:21:32,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,82,141,91,36,209,0,144,15,
19:21:33,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:34,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:35,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:36,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:37,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:38,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:39,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:40,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:41,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:42,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:43,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:44,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:45,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:46,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:47,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:48,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:49,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:50,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:51,109,73,168,0,172,50,89,0,0,184,109,39,66,31,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:52,109,73,168,0,172,50,89,0,0,184,109,39,66,34,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:53,109,73,168,0,172,50,89,0,0,184,109,39,66,34,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:54,109,73,168,0,172,50,89,0,0,184,109,39,66,34,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:55,109,73,168,0,172,50,89,0,0,184,109,39,66,34,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:56,109,73,168,0,172,50,89,0,0,184,109,39,66,34,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:57,109,73,168,0,172,50,89,0,0,184,109,39,66,34,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:58,109,73,168,0,172,50,89,0,0,184,109,39,66,34,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:21:59,109,73,168,0,172,50,89,0,0,184,109,39,66,34,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:22,109,73,168,0,172,50,89,0,0,184,109,39,66,34,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:22:01,109,73,168,0,172,50,89,0,0,184,109,39,66,34,18,140,124,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:22:02,109,73,168,0,173,50,89,0,0,184,109,39,66,34,18,140,127,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:22:03,109,73,168,0,173,50,89,0,0,184,109,39,66,34,18,140,127,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:22:04,109,73,168,0,173,50,89,0,0,184,109,39,66,34,18,140,127,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:22:05,109,73,168,0,173,50,89,0,0,184,109,39,66,34,18,140,127,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:22:06,109,73,168,0,173,50,89,0,0,184,109,39,66,34,18,140,127,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:22:07,109,73,172,0,173,50,89,0,0,184,109,39,66,34,18,140,127,4,24,11,113,129,85,141,91,36,209,0,144,15,
19:22:08,109,73,172,0,173,50,89,0,0,184,109,39,66,34,18,140,127,4,28,11,113,129,85,141,91,36,209,0,144,15,
19:22:09,109,73,172,0,173,50,89,0,0,184,109,39,66,34,18,140,127,4,28,11,113,129,85,141,91,36,209,0,144,15,
19:22:10,109,73,172,0,173,50,89,0,0,184,109,39,66,34,18,140,127,4,28,11,113,129,85,141,91,36,209,0,144,15,
19:22:11,109,73,172,0,173,50,89,0,0,184,109,39,66,34,18,140,127,4,28,11,113,129,85,141,91,36,209,0,148,15,
19:22:12,109,73,172,0,173,50,91,0,0,184,109,39,66,34,18,140,127,4,28,11,113,129,85,141,91,36,209,0,148,15,
19:22:13,109,73,172,0,173,50,91,0,0,184,109,39,66,34,18,140,127,4,28,11,116,129,85,141,91,36,209,0,148,15,
19:22:14,109,73,172,0,173,50,91,0,0,184,109,39,66,34,18,140,127,4,28,11,116,129,85,141,91,36,209,0,148,15,
19:22:15,109,73,172,0,173,50,91,0,0,184,109,39,66,34,18,140,127,4,28,11,116,129,85,141,91,36,209,0,148,15,
19:22:16,109,73,172,0,173,50,91,0,0,184,109,41,66,34,18,140,127,4,28,11,116,129,85,141,91,36,209,0,148,15,
19:22:17,109,73,172,0,173,50,91,0,0,184,109,41,66,34,18,140,127,4,28,11,116,129,85,141,91,36,209,0,148,15,
19:22:18,109,73,172,0,173,50,91,0,0,184,109,41,66,34,18,140,127,4,28,11,116,129,85,141,91,36,209,0,148,15,
19:22:19,109,73,172,0,173,50,91,0,0,184,109,41,66,34,18,140,127,4,28,11,116,129,85,141,91,36,209,0,148,15,
19:22:20,109,73,173,0,173,50,91,0,0,186,109,41,66,34,18,140,127,4,28,11,116,129,85,141,91,36,209,0,148,15,
19:22:21,109,73,173,0,173,50,91,0,0,186,109,41,66,34,18,140,127,4,28,11,116,129,85,141,91,36,209,0,148,15,
19:22:22,109,73,173,0,173,50,91,0,0,186,109,41,66,34,18,140,127,4,28,11,116,129,85,141,91,36,209,0,148,15,
19:22:23,109,73,173,0,173,50,91,0,0,186,109,41,66,34,18,140,127,4,28,11,116,131,85,143,91,36,209,0,148,15,
19:22:24,109,73,173,0,173,50,91,0,0,186,109,41,66,34,18,140,127,4,28,11,116,131,85,143,91,36,209,0,148,15,
19:22:25,109,73,173,0,173,50,93,0,0,186,109,41,66,34,18,140,127,4,28,11,116,131,85,143,91,36,209,0,148,15,
19:22:26,109,73,173,0,173,50,93,0,0,186,109,41,66,34,18,140,127,4,28,11,116,131,85,143,91,36,209,0,148,15,
19:22:27,109,73,173,0,173,50,93,0,0,186,109,41,66,34,18,140,127,4,28,11,116,131,85,143,91,36,209,0,148,15,
19:22:28,109,73,173,0,173,50,93,0,0,186,109,41,66,34,18,140,127,4,28,11,116,131,85,143,91,36,209,0,148,15,
19:22:29,109,73,173,0,173,50,93,0,0,186,109,41,66,34,18,140,127,4,28,11,116,131,85,143,91,36,209,0,148,15,
19:22:30,109,73,173,0,173,50,93,0,0,186,109,41,66,34,18,140,127,4,28,11,116,131,85,143,91,36,209,0,148,15,
19:22:31,109,73,173,0,173,50,93,0,0,186,109,41,66,34,18,140,127,4,28,11,116,131,85,143,91,36,209,0,148,15,
19:22:32,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,209,0,148,15,
19:22:33,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,209,0,148,15,
19:22:34,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:35,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:36,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:37,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:38,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:39,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:40,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:41,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:42,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:43,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:44,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:45,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:46,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:47,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:48,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:49,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:50,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:51,109,73,173,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:52,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:53,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:54,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:55,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:56,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:57,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:58,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:22:59,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:01,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:02,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:03,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:04,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:05,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:06,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:07,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,127,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:08,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:09,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:10,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:11,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:12,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:13,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:14,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:15,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:16,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:17,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:18,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:19,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:20,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:21,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:22,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:23,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:24,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:25,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,131,85,143,91,36,211,0,148,15,
19:23:26,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,143,91,36,211,0,148,15,
19:23:27,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,143,91,36,211,0,148,15,
19:23:28,109,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,143,93,36,211,0,148,15,
19:23:29,113,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:30,113,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:31,113,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:32,113,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:33,113,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:34,113,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:35,113,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:36,113,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:37,113,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:38,113,73,174,0,173,50,93,0,0,186,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:39,113,73,174,0,173,50,93,0,0,188,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:40,113,73,174,0,173,50,93,0,0,188,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:41,113,73,174,0,173,50,93,0,0,188,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:42,113,73,174,0,173,50,93,0,0,188,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:43,113,73,174,0,173,50,93,0,0,188,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:44,113,73,174,0,173,50,93,0,0,188,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:45,113,73,174,0,173,50,93,0,0,188,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:46,113,73,174,0,173,50,93,0,0,188,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,148,15,
19:23:47,113,73,174,0,174,50,93,0,0,188,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:23:48,115,73,174,0,174,50,93,0,0,188,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:23:49,115,73,174,0,174,50,93,0,0,188,111,43,66,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:23:50,115,73,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:23:51,115,73,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:23:52,115,73,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:23:53,115,73,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:23:54,115,73,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:23:55,115,73,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:23:56,115,73,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:23:57,115,73,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:23:58,115,73,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:23:59,115,73,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:24,115,73,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:24:01,115,73,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:24:02,115,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:24:03,115,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:24:04,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:24:05,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:24:06,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:24:07,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:24:08,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,133,85,146,93,36,211,0,151,15,
19:24:09,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,85,146,93,36,211,0,151,15,
19:24:10,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,85,146,93,36,211,0,151,15,
19:24:11,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,85,146,93,36,211,0,151,15,
19:24:12,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,85,146,93,36,211,0,151,15,
19:24:13,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,85,146,93,36,211,0,151,15,
19:24:14,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,85,146,93,36,211,0,151,15,
19:24:15,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,87,146,93,36,211,0,151,15,
19:24:16,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,87,146,93,36,211,0,151,15,
19:24:17,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,87,146,93,36,211,0,151,15,
19:24:18,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,87,146,93,36,211,0,151,15,
19:24:19,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,87,146,93,36,211,0,151,15,
19:24:20,118,75,177,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,87,146,93,36,211,0,151,15,
19:24:21,118,75,178,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,87,146,93,39,211,0,151,15,
19:24:22,118,75,178,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,87,146,93,39,211,0,151,15,
19:24:23,118,75,178,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,87,146,93,39,211,0,151,15,
19:24:24,118,75,178,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,87,146,93,39,211,0,151,15,
19:24:25,118,75,178,0,174,50,93,0,0,188,111,43,68,34,18,140,128,4,28,11,116,135,87,146,93,39,211,0,151,15,
